日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,交易所,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-09-06 08:00:00,Long,TRADOOR-USDT,0.72,1.66%,0.63,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRADOOR,1D,Binance,压力释放,10.3-0.68-0.61-0.76-0.69,低-低-高-低,93.43%-9.56%-24.66%-9.25%,15.0,44.23
2026-09-06 08:00:00,Long,IOST-USDT,0.0,9.23%,0.0,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IOST,1D,Binance,压力释放,0.0-0.0-0.0-0.0-0.0,低-低-高-低,41.21%-8.73%-2.17%-8.25%,15.0,15.46
2026-09-06 08:00:00,Long,IOST-USDT,0.0,9.23%,0.0,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IOST,1D,Binance,压力释放,0.0-0.0-0.0-0.0-0.0,低-高-高-低,40.01%-1.72%-2.49%-45.18%,28.0,36.35
2026-09-06 08:00:00,Short,STX-USDT,0.27,-1.48%,0.29,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",STX,1D,Binance,,,,,,
2026-09-06 08:00:00,Short,STX-USDT,0.27,-1.48%,0.29,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",STX,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,SPK-USDT,0.02,5.56%,0.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SPK,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,KAITO-USDT,0.31,-0.35%,0.27,mfa,参数一,"{""mfa"": {""mfa_all"": 27}}",KAITO,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,KAITO-USDT,0.31,-0.35%,0.27,mfa,参数二,"{""mfa"": {""mfa_all"": 27}}",KAITO,1D,Binance,,,,,,
2026-09-06 08:00:00,Short,CLO-USDT,0.11,-13.38%,0.15,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CLO,1D,Binance,,,,,,
2026-09-06 08:00:00,Short,STAR-USDT,0.09,-1.79%,0.12,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STAR,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,JST-USDT,0.11,0.13%,0.11,mfa,参数一,"{""mfa"": {""mfa_all"": 11}}",JST,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,JST-USDT,0.11,0.13%,0.11,mfa,参数二,"{""mfa"": {""mfa_all"": 11}}",JST,1D,Binance,,,,,,
2026-09-06 08:00:00,Short,SOLV-USDT,0.0,-1.16%,0.0,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",SOLV,1D,Binance,,,,,,
2026-09-06 08:00:00,Short,SOLV-USDT,0.0,-1.16%,0.0,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",SOLV,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,1INCH-USDT,0.1,0.64%,0.09,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1INCH,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,LYN-USDT,0.04,0.08%,0.03,mfa,参数一,"{""mfa"": {""mfa_all"": 16}}",LYN,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,LYN-USDT,0.04,0.08%,0.03,mfa,参数二,"{""mfa"": {""mfa_all"": 16}}",LYN,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,QNT-USDT,65.55,1.13%,61.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",QNT,1D,Binance,,,,,,
2026-09-06 08:00:00,Long,DEEP-USDT,0.02,0.57%,0.01,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DEEP,1D,Binance,,,,,,
2026-09-06 08:00:00,Short,CRDO-USDT,169.49,-0.40%,186.16,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRDO,1D,Binance,一直亮红,nan-226.0-185.7-169.85,低-低-低,nan%-17.83%-8.54%,39.0,68.77
2026-09-06 08:00:00,Short,CRDO-USDT,169.49,-0.40%,186.16,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRDO,1D,Binance,一直亮红,nan-226.0-169.85,低-低,nan%-24.85%,39.0,68.77
2026-09-06 08:00:00,Long,BREV-USDT,0.08,-0.90%,0.08,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BREV,1D,Binance,压力释放,0.14-0.14-0.11-0.07-0.08,低-低-低-高,2.21%-21.47%-33.60%-7.43%,15.0,16.0
